12884	246462	THAT4
12885	246463	THAW5
12886	246464	THEE6
12887	246465	THEM7
12888	246466	THEN8
12889	246511	THEY9
12890	246512	THIN0
12891	246513	THUD.
12892	246514	TIDE-
12893	246515	TIDY+
12894	246516	TIE:
12895	246521	TIED?
12896	246522	TILE!
12897	246523	TILL@
12898	246524	TILT#
12899	246525	TIME$
12900	246526	TIN%
12901	246531	TINT&
12902	246532	TINY*
12903	246533	TIP~
12904	246534	TIRE1
12905	246535	TOAD2
12906	246536	TOE3
12907	246541	TOFU4
12908	246542	TOIL5
12909	246543	TOLD6
12910	246544	TOLL7
12911	246545	TOMB8
12912	246546	TON9
12913	246551	TONE0
12914	246552	TOOK.
12915	246553	TOOL-
12916	246554	TOP+
12917	246555	TORE:
12918	246556	TORN?
12919	246561	TOUR!
12920	246562	TOW@
12921	246563	TOWN#
12922	246564	TOY$
12923	246565	TRAM%
12924	246566	TRAP&
12925	246611	TRAY*
12926	246612	TREE~
12927	246613	TREK1
12928	246614	TRIM2
12929	246615	TRIO3
12930	246616	TRIP4
12931	246621	TROT5
12932	246622	TRUE6
12933	246623	TRY7
12934	246624	TUB8
12935	246625	TUBA9
12936	246626	TUBE0
12937	246631	TUCK.
12938	246632	TUFT-
12939	246633	TUG+
12940	246634	TUNA:
12941	246635	TUNE?
12942	246636	TURF!
12943	246641	TURN@
12944	246642	TUSK#
12945	246643	TUTU$
12946	246644	TUX%
12947	246645	TWIG&
12948	246646	TWIN*
12949	246651	TYPE~
12950	246652	UFO1
12951	246653	UNDO2
12952	246654	UNIT3
12953	246655	UPON4
12954	246656	USE5
12955	246661	USED6
12956	246662	USER7
12957	246663	UTAH8
12958	246664	VAIN9
12959	246665	VAN0
12960	246666	VARY.
12961	251111	VASE-
12962	251112	VAST+
12963	251113	VEER:
12964	251114	VEGA?
12965	251115	VEIL!
12966	251116	VENT@
12967	251121	VERY#
12968	251122	VEST$
12969	251123	VET%
12970	251124	VETO&
12971	251125	VIA*
12972	251126	VIAL~
12973	251131	VIBE1
12974	251132	VICE2
12975	251133	VIEW3
12976	251134	VILE4
12977	251135	VINE5
12978	251136	VIP6
12979	251141	VISA7
12980	251142	VOID8
12981	251143	VOTE9
12982	251144	VOW0
12983	251145	WACO.
12984	251146	WAD-
12985	251151	WAGE+
12986	251152	WAIT:
12987	251153	WAKE?
12988	251154	WALK!
12989	251155	WALL@
12990	251156	WAN#
12991	251161	WAND$
12992	251162	WANT%
12993	251163	WARD&
12994	251164	WARM*
12995	251165	WARN~
12996	251166	WARP1
12997	251211	WARY2
12998	251212	WASH3
12999	251213	WASP4
13000	251214	WAVE5
13001	251215	WAVY6
13002	251216	WAX7
13003	251221	WAY8
13004	251222	WEAR9
13005	251223	WEB0
13006	251224	WEEK.
13007	251225	WELL-
13008	251226	WENT+
13009	251231	WERE:
13010	251232	WEST?
13011	251233	WET!
13012	251234	WHAM@
13013	251235	WHAT#
13014	251236	WHEE$
13015	251241	WHEN%
13016	251242	WHIM&
13017	251243	WHIZ*
13018	251244	WHO~
13019	251245	WHOM1
13020	251246	WHY2
13021	251251	WICK3
13022	251252	WIDE4
13023	251253	WIFI5
13024	251254	WIG6
13025	251255	WILD7
13026	251256	WILL8
13027	251261	WILT9
13028	251262	WIMP0
13029	251263	WIN.
13030	251264	WIND-
13031	251265	WINE+
13032	251266	WING:
13033	251311	WINK?
13034	251312	WIPE!
13035	251313	WIRE@
13036	251314	WIRY#
13037	251315	WISE$
13038	251316	WISH%
13039	251321	WIT&
13040	251322	WITH*
13041	251323	WOAH~
13042	251324	WOK1
13043	251325	WOLF2
13044	251326	WON3
13045	251331	WOOD4
13046	251332	WOOF5
13047	251333	WOOL6
13048	251334	WORD7
13049	251335	WORE8
13050	251336	WORK9
13051	251341	WORM0
13052	251342	WORN.
13053	251343	WOW-
13054	251344	WRAP+
13055	251345	XYZ:
13056	251346	YAK?
13057	251351	YAM!
13058	251352	YANK@
13059	251353	YARD#
13060	251354	YARN$
13061	251355	YAWN%
13062	251356	YAY&
13063	251361	YEAH*
13064	251362	YEAR~
13065	251363	YELL1
13066	251364	YELP2
13067	251365	YET3
13068	251366	YOGA4
13069	251411	YORK5
13070	251412	YUM6
13071	251413	ZAP7
13072	251414	ZEAL8
13073	251415	ZEN9
13074	251416	ZERO0
13075	251421	ZIP.
13076	251422	ZONE-
13077	251423	ZOO+
13078	251424	abc:
13079	251425	able?
13080	251426	ace!
13081	251431	ache@
13082	251432	acid#
13083	251433	acre$
13084	251434	act%
13085	251435	add&
13086	251436	afar*
13087	251441	age~
13088	251442	aged1
13089	251443	ago2
13090	251444	ahoy3
13091	251445	aid4
13092	251446	aide5
13093	251451	aim6
13094	251452	air7
13095	251453	ajar8
13096	251454	all9
13097	251455	ally0
13098	251456	aloe.
13099	251461	also-
13100	251462	alto+
13101	251463	amid:
13102	251464	amp?
13103	251465	anew!
13104	251466	ant@
13105	251511	any#
13106	251512	ape$
13107	251513	app%
13108	251514	apt&
13109	251515	aqua*
13110	251516	arc~
13111	251521	arch1
13112	251522	are2
13113	251523	area3
13114	251524	arm4
13115	251525	army5
13116	251526	art6
13117	251531	asap7
13118	251532	ash8
13119	251533	ashy9
13120	251534	ask0
13121	251535	ate.
13122	251536	atom-
13123	251541	atop+
13124	251542	aura:
13125	251543	auto?
13126	251544	ave!
13127	251545	avid@
13128	251546	away#
13129	251551	awe$
13130	251552	awry%
13131	251553	aye&
13132	251554	back*
13133	251555	bag~
13134	251556	bail1
13135	251561	bait2
13136	251562	bake3
13137	251563	ball4
13138	251564	bam5
13139	251565	ban6
13140	251566	band7
13141	251611	bank8
13142	251612	bar9
13143	251613	bark0
13144	251614	barn.
13145	251615	base-
13146	251616	bash+
13147	251621	bat:
13148	251622	bath?
13149	251623	bay!
13150	251624	bead@
13151	251625	beak#
13152	251626	beam$
13153	251631	bean%
13154	251632	bear&
13155	251633	beat*
13156	251634	bed~
13157	251635	bee1
13158	251636	beef2
13159	251641	been3
13160	251642	beep4
13161	251643	beer5
13162	251644	bell6
13163	251645	belt7
13164	251646	bend8
13165	251651	bent9
13166	251652	best0
13167	251653	bet.
13168	251654	beta-
13169	251655	bid+
13170	251656	big:
13171	251661	bike?
13172	251662	bill!
13173	251663	bin@
13174	251664	bind#
13175	251665	bing$
13176	251666	bio%
13177	252111	bird&
13178	252112	bit*
13179	252113	bite~
13180	252114	blah1
13181	252115	blew2
13182	252116	blip3
13183	252121	blob4
13184	252122	blog5
13185	252123	blot6
13186	252124	blow7
13187	252125	blue8
13188	252126	blur9
13189	252131	bmw0
13190	252132	boar.
13191	252133	boat-
13192	252134	bob+
13193	252135	body:
13194	252136	bog?
13195	252141	boil!
13196	252142	bold@
13197	252143	bolt#
13198	252144	bond$
13199	252145	bone%
13200	252146	bony&
13201	252151	boo*
13202	252152	book~
13203	252153	boom1
13204	252154	boon2
13205	252155	boot3
13206	252156	bore4
13207	252161	borg5
13208	252162	born6
13209	252163	bot7
13210	252164	both8
13211	252165	bow9
13212	252166	bowl0
13213	252211	box.
13214	252212	boxy-
13215	252213	brag+
13216	252214	brew:
13217	252215	brim?
13218	252216	brow!
13219	252221	buck@
13220	252222	bud#
13221	252223	buff$
13222	252224	bug%
13223	252225	bulb&
13224	252226	bulk*
13225	252231	bull~
13226	252232	bump1
13227	252233	bun2
13228	252234	bunk3
13229	252235	burn4
13230	252236	bury5
13231	252241	bush6
13232	252242	bust7
13233	252243	busy8
13234	252244	buy9
13235	252245	buzz0
13236	252246	cab.
13237	252251	cafe-
13238	252252	cage+
13239	252253	cake:
13240	252254	calf?
13241	252255	call!
13242	252256	calm@
13243	252261	cam#
13244	252262	camp$
13245	252263	can%
13246	252264	cane&
13247	252265	cap*
13248	252266	cape~
13249	252311	car1
13250	252312	card2
13251	252313	care3
13252	252314	cart4
13253	252315	case5
13254	252316	cash6
13255	252321	cast7
13256	252322	cat8
13257	252323	cave9
13258	252324	cell0
13259	252325	cent.
13260	252326	char-
13261	252331	chat+
13262	252332	chef:
13263	252333	chew?
13264	252334	chin!
13265	252335	chip@
13266	252336	chop#
13267	252341	chug$
13268	252342	city%
13269	252343	clad&
13270	252344	clam*
13271	252345	clap~
13272	252346	claw1
13273	252351	clay2
13274	252352	clip3
13275	252353	club4
13276	252354	clue5
13277	252355	coal6
13278	252356	coat7
13279	252361	cod8
13280	252362	code9
13281	252363	coil0
13282	252364	coin.
13283	252365	coke-
13284	252366	cola+
13285	252411	cold:
13286	252412	colt?
13287	252413	com!
13288	252414	comb@
13289	252415	come#
13290	252416	cone$
13291	252421	cook%
13292	252422	cool&
13293	252423	coop*
13294	252424	cope~
13295	252425	copy1
13296	252426	cord2
13297	252431	core3
13298	252432	cork4
13299	252433	corn5
13300	252434	cost6
13301	252435	cot7
13302	252436	cove8
13303	252441	cow9
13304	252442	cozy0
13305	252443	crab.
13306	252444	cram-
13307	252445	crew+
13308	252446	crib:
13309	252451	crop?
13310	252452	crow!
13311	252453	crux@
13312	252454	cub#
13313	252455	cube$
13314	252456	cue%
13315	252461	cuff&
13316	252462	cup*
13317	252463	curb~
13318	252464	cure1
13319	252465	curl2
13320	252466	cusp3
13321	252511	cut4
13322	252512	cyan5
13323	252513	dab6
13324	252514	dad7
13325	252515	daft8
13326	252516	damp9
13327	252521	dark0
13328	252522	darn.
13329	252523	dart-
13330	252524	dash+
13331	252525	data:
13332	252526	date?
13333	252531	dawn!
13334	252532	day@
13335	252533	deal#
13336	252534	dean$
13337	252535	debt%
13338	252536	deck&
13339	252541	deed*
13340	252542	deem~
13341	252543	deep1
13342	252544	defy2
13343	252545	deli3
13344	252546	demo4
13345	252551	den5
13346	252552	dent6
13347	252553	deny7
13348	252554	desk8
13349	252555	dev9
13350	252556	dew0
13351	252561	dial.
13352	252562	dice-
13353	252563	did+
13354	252564	dig:
13355	252565	dill?
13356	252566	dim!
13357	252611	dime@
13358	252612	din#
13359	252613	dine$
13360	252614	dip%
13361	252615	dire&
13362	252616	dirt*
13363	252621	disc~
13364	252622	dish1
13365	252623	disk2
13366	252624	diva3
13367	252625	dive4
13368	252626	doc5
13369	252631	dock6
13370	252632	dog7
13371	252633	dole8
13372	252634	doll9
13373	252635	dome0
13374	252636	done.
13375	252641	door-
13376	252642	dorm+
13377	252643	dose:
13378	252644	dot?
13379	252645	dove!
13380	252646	down@
13381	252651	doze#
13382	252652	drab$
13383	252653	draw%
13384	252654	drew&
13385	252655	drip*
13386	252656	drop~
13387	252661	drug1
13388	252662	drum2
13389	252663	dry3
13390	252664	dual4
13391	252665	duck5
13392	252666	duct6
13393	253111	dude7
13394	253112	duel8
13395	253113	duet9
13396	253114	dug0
13397	253115	duke.
13398	253116	dull-
13399	253121	duly+
13400	253122	dump:
13401	253123	dunk?
13402	253124	duo!
13403	253125	dupe@
13404	253126	dusk#
13405	253131	dust$
13406	253132	duty%
13407	253133	dvd&
13408	253134	each*
13409	253135	ear~
13410	253136	earn1
13411	253141	ease2
13412	253142	east3
13413	253143	easy4
13414	253144	eat5
13415	253145	echo6
13416	253146	edge7
13417	253151	edgy8
13418	253152	edit9
13419	253153	eel0
13420	253154	egg.
13421	253155	ego-
13422	253156	elf+
13423	253161	elk:
13424	253162	elm?
13425	253163	else!
13426	253164	emit@
13427	253165	emu#
13428	253166	envy$
13429	253211	epic%
13430	253212	era&
13431	253213	etc*
13432	253214	euro~
13433	253215	eve1
13434	253216	even2
13435	253221	ever3
13436	253222	exam4
13437	253223	exit5
13438	253224	eye6
13439	253225	face7
13440	253226	fact8
13441	253231	fad9
13442	253232	fade0
13443	253233	fail.
13444	253234	fair-
13445	253235	fake+
13446	253236	fall:
13447	253241	fame?
13448	253242	fan!
13449	253243	fang@
13450	253244	far#
13451	253245	farm$
13452	253246	fast%
13453	253251	fate&
13454	253252	fax*
13455	253253	feat~
13456	253254	fed1
13457	253255	fee2
13458	253256	feed3
13459	253261	feel4
13460	253262	feet5
13461	253263	fell6
13462	253264	felt7
13463	253265	fend8
13464	253266	fern9
13465	253311	feud0
13466	253312	few.
13467	253313	fig-
13468	253314	file+
13469	253315	fill:
13470	253316	film?
13471	253321	find!
13472	253322	fine@
13473	253323	fir#
13474	253324	firm$
13475	253325	fish%
13476	253326	fist&
13477	253331	fit*
13478	253332	five~
13479	253333	fix1
13480	253334	flag2
13481	253335	flap3
13482	253336	flat4
13483	253341	flaw5
13484	253342	flea6
13485	253343	fled7
13486	253344	flee8
13487	253345	flew9
13488	253346	flex0
13489	253351	flip.
13490	253352	flop-
13491	253353	flow+
13492	253354	fly:
13493	253355	foam?
13494	253356	foe!
13495	253361	fog@
13496	253362	foil#
13497	253363	fold$
13498	253364	folk%
13499	253365	fond&
13500	253366	font*
13501	253411	food~
13502	253412	fool1
13503	253413	foot2
13504	253414	for3
13505	253415	ford4
13506	253416	fore5
13507	253421	fork6
13508	253422	form7
13509	253423	fort8
13510	253424	fox9
13511	253425	free0
13512	253426	fret.
13513	253431	frog-
13514	253432	from+
13515	253433	fry:
13516	253434	fuel?
13517	253435	full!
13518	253436	fun@
13519	253441	fund#
13520	253442	funk$
13521	253443	fur%
13522	253444	fuse&
13523	253445	fuzz*
13524	253446	gab~
13525	253451	gag1
13526	253452	gain2
13527	253453	gala3
13528	253454	gale4
13529	253455	game5
13530	253456	gap6
13531	253461	gasp7
13532	253462	gate8
13533	253463	gave9
13534	253464	gawk0
13535	253465	gaze.
13536	253466	gear-
13537	253511	geek+
13538	253512	gel:
13539	253513	gem?
13540	253514	gen!
13541	253515	get@
13542	253516	gift#
13543	253521	gig$
13544	253522	gill%
13545	253523	give&
13546	253524	glad*
13547	253525	glee~
13548	253526	glow1
13549	253531	glue2
13550	253532	gnat3
13551	253533	goal4
13552	253534	goat5
13553	253535	gold6
13554	253536	golf7
13555	253541	gone8
13556	253542	gong9
13557	253543	goo0
13558	253544	good.
13559	253545	goof-
13560	253546	goon+
13561	253551	gosh:
13562	253552	got?
13563	253553	gown!
13564	253554	grab@
13565	253555	grad#
13566	253556	gram$
13567	253561	grew%
13568	253562	grid&
13569	253563	grin*
13570	253564	grip~
13571	253565	grit1
13572	253566	grow2
13573	253611	grub3
13574	253612	gulf4
13575	253613	gulp5
13576	253614	gum6
13577	253615	guru7
13578	253616	gush8
13579	253621	gut9
13580	253622	guy0
13581	253623	gym.
13582	253624	hack-
13583	253625	had+
13584	253626	haha:
13585	253631	hail?
13586	253632	hair!
13587	253633	half@
13588	253634	hall#
13589	253635	halt$
13590	253636	ham%
13591	253641	hand&
13592	253642	hare*
13593	253643	harm~
13594	253644	harp1
13595	253645	hash2
13596	253646	hat3
13597	253651	hate4
13598	253652	haul5
13599	253653	have6
13600	253654	hawk7
13601	253655	haze8
13602	253656	hazy9
13603	253661	head0
13604	253662	heal.
13605	253663	heap-
13606	253664	heat+
13607	253665	heed:
13608	253666	heel?
13609	254111	held!
13610	254112	helm@
13611	254113	help#
13612	254114	hen$
13613	254115	herb%
13614	254116	herd&
13615	254121	hero*
13616	254122	hey~
13617	254123	hid1
13618	254124	hide2
13619	254125	high3
13620	254126	hike4
13621	254131	hill5
13622	254132	hint6
13623	254133	hip7
13624	254134	hire8
13625	254135	hit9
13626	254136	hive0
13627	254141	hoax.
13628	254142	hog-
13629	254143	hola+
13630	254144	hold:
13631	254145	hole?
13632	254146	home!
13633	254151	honk@
13634	254152	hood#
13635	254153	hoof$
13636	254154	hook%
13637	254155	hoop&
13638	254156	hoot*
13639	254161	hop~
13640	254162	hope1
13641	254163	horn2
13642	254164	hose3
13643	254165	host4
13644	254166	hot5
13645	254211	how6
13646	254212	howl7
13647	254213	hub8
13648	254214	hug9
13649	254215	huge0
13650	254216	huh.
13651	254221	hula-
13652	254222	hulk+
13653	254223	hull:
13654	254224	hum?
13655	254225	hunk!
13656	254226	hunt@
13657	254231	hurt#
13658	254232	hush$
13659	254233	hut%
13660	254234	hymn&
13661	254235	hype*
13662	254236	ice~
13663	254241	iced1
13664	254242	icky2
13665	254243	icon3
13666	254244	icy4
13667	254245	idea5
13668	254246	idle6
13669	254251	idly7
13670	254252	inch8
13671	254253	info9
13672	254254	ink0
13673	254255	inn.
13674	254256	into-
13675	254261	ion+
13676	254262	iowa:
13677	254263	irk?
13678	254264	iron!
13679	254265	isle@
13680	254266	itch#
13681	254311	item$
13682	254312	ivy%
13683	254313	jab&
13684	254314	jack*
13685	254315	jade~
13686	254316	jail1
13687	254321	jam2
13688	254322	jar3
13689	254323	java4
13690	254324	jaw5
13691	254325	jazz6
13692	254326	jeep7
13693	254331	jest8
13694	254332	jet9
13695	254333	jig0
13696	254334	jinx.
13697	254335	job-
13698	254336	jog+
13699	254341	join:
13700	254342	joke?
13701	254343	jolt!
13702	254344	jot@
13703	254345	joy#
13704	254346	judo$
13705	254351	jug%
13706	254352	july&
13707	254353	jump*
13708	254354	june~
13709	254355	junk1
13710	254356	jury2
13711	254361	just3
13712	254362	kale4
13713	254363	keen5
13714	254364	keep6
13715	254365	keg7
13716	254366	kelp8
13717	254411	kept9
13718	254412	key0
13719	254413	kick.
13720	254414	kid-
13721	254415	kiln+
13722	254416	kilo:
13723	254421	kilt?
13724	254422	kin!
13725	254423	kind@
13726	254424	king#
13727	254425	kit$
13728	254426	kite%
13729	254431	kiwi&
13730	254432	knee*
13731	254433	knew~
13732	254434	knit1
13733	254435	knot2
13734	254436	know3
13735	254441	kung4
13736	254442	lab5
13737	254443	lace6
13738	254444	lack7
13739	254445	lair8
13740	254446	lake9
13741	254451	lamb0
13742	254452	lamp.
13743	254453	land-
13744	254454	lane+
13745	254455	lang:
13746	254456	lap?
13747	254461	lark!
13748	254462	lash@
13749	254463	last#
13750	254464	late$
13751	254465	lava%
13752	254466	law&
13753	254511	lawn*
13754	254512	lax~
13755	254513	lazy1
13756	254514	leaf2
13757	254515	leak3
13758	254516	lean4
13759	254521	leap5
13760	254522	led6
13761	254523	left7
13762	254524	leg8
13763	254525	lego9
13764	254526	len0
13765	254531	lend.
13766	254532	lent-
13767	254533	let+
13768	254534	lid:
13769	254535	life?
13770	254536	lift!
13771	254541	like@
13772	254542	limb#
13773	254543	lime$
13774	254544	limo%
13775	254545	line&
13776	254546	link*
13777	254551	lint~
13778	254552	lion1
13779	254553	lip2
13780	254554	list3
13781	254555	lit4
13782	254556	live5
13783	254561	load6
13784	254562	loaf7
13785	254563	loan8
13786	254564	lock9
13787	254565	loco0
13788	254566	loft.
13789	254611	log-
13790	254612	logo+
13791	254613	lone:
13792	254614	long?
13793	254615	look!
13794	254616	loop@
13795	254621	loot#
13796	254622	lose$
13797	254623	lost%
13798	254624	lot&
13799	254625	loud*
13800	254626	love~
13801	254631	luck1
13802	254632	lug2
13803	254633	lump3
13804	254634	lung4
13805	254635	lure5
13806	254636	lurk6
13807	254641	lush7
13808	254642	mace8
13809	254643	made9
13810	254644	mail0
13811	254645	main.
13812	254646	make-
13813	254651	mall+
13814	254652	malt:
13815	254653	mama?
13816	254654	many!
13817	254655	map@
13818	254656	mar#
13819	254661	mark$
13820	254662	mart%
13821	254663	mash&
13822	254664	mask*
13823	254665	mat~
13824	254666	math1
13825	255111	maw2
13826	255112	max3
13827	255113	may4
13828	255114	mayo5
13829	255115	maze6
13830	255116	meal7
13831	255121	mean8
13832	255122	meat9
13833	255123	meet0
13834	255124	mega.
13835	255125	melt-
13836	255126	memo+
13837	255131	mend:
13838	255132	menu?
13839	255133	meow!
13840	255134	mere@
13841	255135	met#
13842	255136	mic$
13843	255141	mice%
13844	255142	mid&
13845	255143	mild*
13846	255144	mile~
13847	255145	milk1
13848	255146	mill2
13849	255151	mime3
13850	255152	min4
13851	255153	mind5
13852	255154	mine6
13853	255155	mini7
13854	255156	mink8
13855	255161	mint9
13856	255162	mist0
13857	255163	mix.
13858	255164	mock-
13859	255165	mode+
13860	255166	mojo:
13861	255211	mold?
13862	255212	mom!
13863	255213	mono@
13864	255214	moo#
13865	255215	mood$
13866	255216	moon%
13867	255221	moor&
13868	255222	mop*
13869	255223	more~
13870	255224	most1
13871	255225	moth2
13872	255226	move3
13873	255231	mow4
13874	255232	much5
13875	255233	muck6
13876	255234	mud7
13877	255235	mug8
13878	255236	mule9
13879	255241	mum0
13880	255242	muse.
13881	255243	mush-
13882	255244	must+
13883	255245	mute:
13884	255246	mutt?
13885	255251	myth!
13886	255252	nab@
13887	255253	nag#
13888	255254	nail$
13889	255255	name%
13890	255256	nap&
13891	255261	nape*
13892	255262	navy~
13893	255263	nay1
13894	255264	nba2
13895	255265	near3
13896	255266	neat4
13897	255311	neck5
13898	255312	need6
13899	255313	neon7
13900	255314	nerd8
13901	255315	nest9
13902	255316	net0
13903	255321	new.
13904	255322	newt-
13905	255323	next+
13906	255324	nice:
13907	255325	nod?
13908	255326	none!
13909	255331	noon@
13910	255332	nope#
13911	255333	nor$
13912	255334	norm%
13913	255335	nose&
13914	255336	nosy*
13915	255341	not~
13916	255342	note1
13917	255343	nova2
13918	255344	now3
13919	255345	numb4
13920	255346	nut5
13921	255351	oaf6
13922	255352	oak7
13923	255353	oat8
13924	255354	oath9
13925	255355	oboe0
13926	255356	odd.
13927	255361	off-
13928	255362	ogre+
13929	255363	ohio:
13930	255364	oil?
13931	255365	oink!
13932	255366	okay@
13933	255411	old#
13934	255412	omen$
13935	255413	omit%
13936	255414	once&
13937	255415	only*
13938	255416	onto~
13939	255421	onyx1
13940	255422	ooze2
13941	255423	oozy3
13942	255424	opal4
13943	255425	open5
13944	255426	opt6
13945	255431	orb7
13946	255432	orca8
13947	255433	ore9
13948	255434	ouch0
13949	255435	our.
13950	255436	out-
13951	255441	oval+
13952	255442	oven:
13953	255443	over?
13954	255444	owe!
13955	255445	owed@
13956	255446	owl#
13957	255451	own$
13958	255452	pace%
13959	255453	pack&
13960	255454	pact*
13961	255455	pad~
13962	255456	page1
13963	255461	paid2
13964	255462	pair3
13965	255463	pal4
13966	255464	pale5
13967	255465	palm6
13968	255466	pan7
13969	255511	pang8
13970	255512	pant9
13971	255513	par0
13972	255514	park.
13973	255515	part-
13974	255516	path+
13975	255521	paw:
13976	255522	pawn?
13977	255523	pay!
13978	255524	pea@
13979	255525	peak#
13980	255526	pear$
13981	255531	peck%
13982	255532	peek&
13983	255533	peel*
13984	255534	peep~
13985	255535	peer1
13986	255536	pelt2
13987	255541	pen3
13988	255542	pep4
13989	255543	per5
13990	255544	perm6
13991	255545	peso7
13992	255546	pest8
13993	255551	pet9
13994	255552	pick0
13995	255553	pie.
13996	255554	pier-
13997	255555	pig+
13998	255556	pike:
13999	255561	pile?
14000	255562	pill!
14001	255563	pin@
14002	255564	pine#
14003	255565	ping$
14004	255566	pink%
14005	255611	pint&
14006	255612	pip*
14007	255613	pipe~
14008	255614	pit1
14009	255615	pity2
14010	255616	plan3
14011	255621	play4
14012	255622	plea5
14013	255623	plod6
14014	255624	plop7
14015	255625	plot8
14016	255626	plow9
14017	255631	ploy0
14018	255632	plug.
14019	255633	plum-
14020	255634	pod+
14021	255635	poem:
14022	255636	poet?
14023	255641	pogo!
14024	255642	poke@
14025	255643	pole#
14026	255644	poll$
14027	255645	polo%
14028	255646	pond&
14029	255651	pong*
14030	255652	pony~
14031	255653	poof1
14032	255654	pool2
14033	255655	pop3
14034	255656	pope4
14035	255661	pork5
14036	255662	port6
14037	255663	pose7
14038	255664	posh8
14039	255665	post9
14040	255666	pot0
14041	256111	pour.
14042	256112	pout-
14043	256113	pow+
14044	256114	pox:
14045	256115	prep?
14046	256116	prey!
14047	256121	pro@
14048	256122	prop#
14049	256123	pry$
14050	256124	puck%
14051	256125	puff&
14052	256126	pug*
14053	256131	pull~
14054	256132	pulp1
14055	256133	puma2
14056	256134	pump3
14057	256135	pun4
14058	256136	punk5
14059	256141	pup6
14060	256142	pure7
14061	256143	purr8
14062	256144	push9
14063	256145	put0
14064	256146	putt.
14065	256151	quad-
14066	256152	quit+
14067	256153	quiz:
14068	256154	race?
14069	256155	rack!
14070	256156	rad@
14071	256161	raft#
14072	256162	rag$
14073	256163	rage%
14074	256164	raid&
14075	256165	rail*
14076	256166	rain~
14077	256211	rake1
14078	256212	ram2
14079	256213	ramp3
14080	256214	ran4
14081	256215	rang5
14082	256216	rank6
14083	256221	rare7
14084	256222	rash8
14085	256223	rat9
14086	256224	rate0
14087	256225	rave.
14088	256226	raw-
14089	256231	ray+
14090	256232	read:
14091	256233	real?
14092	256234	ream!
14093	256235	reap@
14094	256236	rear#
14095	256241	red$
14096	256242	redo%
14097	256243	reed&
14098	256244	reef*
14099	256245	reel~
14100	256246	ref1
14101	256251	rely2
14102	256252	rent3
14103	256253	rep4
14104	256254	rest5
14105	256255	rib6
14106	256256	rice7
14107	256261	rich8
14108	256262	rid9
14109	256263	ride0
14110	256264	rift.
14111	256265	rig-
14112	256266	rim+
14113	256311	rind:
14114	256312	ring?
14115	256313	rink!
14116	256314	riot@
14117	256315	rip#
14118	256316	ripe$
14119	256321	rise%
14120	256322	risk&
14121	256323	ritz*
14122	256324	road~
14123	256325	roam1
14124	256326	roar2
14125	256331	robe3
14126	256332	rock4
14127	256333	rode5
14128	256334	role6
14129	256335	roll7
14130	256336	rome8
14131	256341	romp9
14132	256342	roof0
14133	256343	rook.
14134	256344	room-
14135	256345	root+
14136	256346	rope:
14137	256351	rose?
14138	256352	rosy!
14139	256353	rot@
14140	256354	row#
14141	256355	rub$
14142	256356	ruby%
14143	256361	rug&
14144	256362	ruin*
14145	256363	rule~
14146	256364	run1
14147	256365	rung2
14148	256366	runt3
14149	256411	ruse4
14150	256412	rush5
14151	256413	rust6
14152	256414	rut7
14153	256415	rye8
14154	256416	sack9
14155	256421	safe0
14156	256422	saga.
14157	256423	sage-
14158	256424	said+
14159	256425	sail:
14160	256426	sake?
14161	256431	sale!
14162	256432	salt@
14163	256433	same#
14164	256434	sand$
14165	256435	sane%
14166	256436	sang&
14167	256441	sank*
14168	256442	sap~
14169	256443	sash1
14170	256444	sat2
14171	256445	save3
14172	256446	saw4
14173	256451	say5
14174	256452	scam6
14175	256453	scan7
14176	256454	sea8
14177	256455	seal9
14178	256456	seat0
14179	256461	see.
14180	256462	seed-
14181	256463	seek+
14182	256464	seem:
14183	256465	self?
14184	256466	sell!
14185	256511	send@
14186	256512	sent#
14187	256513	set$
14188	256514	sew%
14189	256515	sewn&
14190	256516	sham*
14191	256521	shed~
14192	256522	shin1
14193	256523	ship2
14194	256524	shoe3
14195	256525	shop4
14196	256526	show5
14197	256531	shun6
14198	256532	shut7
14199	256533	shy8
14200	256534	side9
14201	256535	sift0
14202	256536	sigh.
14203	256541	sign-
14204	256542	silk+
14205	256543	silo:
14206	256544	silt?
14207	256545	sim!
14208	256546	sing@
14209	256551	sink#
14210	256552	sip$
14211	256553	sit%
14212	256554	six&
14213	256555	size*
14214	256556	ski~
14215	256561	skid1
14216	256562	skin2
14217	256563	skip3
14218	256564	sky4
14219	256565	slab5
14220	256566	slag6
14221	256611	slam7
14222	256612	slaw8
14223	256613	sled9
14224	256614	slim0
14225	256615	slip.
14226	256616	slit-
14227	256621	slop+
14228	256622	slot:
14229	256623	slow?
14230	256624	slug!
14231	256625	slum@
14232	256626	sly#
14233	256631	smog$
14234	256632	smug%
14235	256633	snag&
14236	256634	snap*
14237	256635	snow~
14238	256636	snub1
14239	256641	snug2
14240	256642	soak3
14241	256643	soap4
14242	256644	soar5
14243	256645	sock6
14244	256646	sod7
14245	256651	soda8
14246	256652	sofa9
14247	256653	soft0
14248	256654	soil.
14249	256655	sold-
14250	256656	sole+
14251	256661	solo:
14252	256662	some?
14253	256663	song!
14254	256664	soon@
14255	256665	sora#
14256	256666	sort$
14257	261111	soul%
14258	261112	soup&
14259	261113	sour*
14260	261114	sow~
14261	261115	soy1
14262	261116	spa2
14263	261121	spam3
14264	261122	span4
